potential,value_eur,wage_eur,movement_reactions,mentality_composure
75.0,1300000.0,800.0,61.0,61.0
83.0,1300000.0,1000.0,58.0,38.0
72.0,1100000.0,1000.0,64.0,42.0
70.0,875000.0,1000.0,58.0,63.0
81.0,1500000.0,13000.0,66.0,66.0
73.0,975000.0,3000.0,61.0,63.0
73.0,1300000.0,7000.0,63.0,56.0
69.0,875000.0,2000.0,49.0,52.0
64.0,525000.0,2000.0,59.0,56.0
69.0,825000.0,4000.0,58.0,63.0
70.0,950000.0,2000.0,56.0,61.0
64.0,525000.0,1000.0,61.0,53.0
64.0,575000.0,3000.0,56.0,58.0
75.0,1300000.0,1000.0,56.0,58.0
64.0,575000.0,4000.0,62.0,63.0
72.0,1300000.0,5000.0,60.0,47.0
64.0,300000.0,3000.0,56.0,49.0
69.0,800000.0,1000.0,55.0,61.0
71.0,1100000.0,2000.0,55.0,53.0
68.0,850000.0,4000.0,62.0,51.0
75.0,1100000.0,500.0,65.0,21.0
76.0,1400000.0,1000.0,57.0,55.0
65.0,550000.0,2000.0,58.0,64.0
75.0,1300000.0,1000.0,62.0,62.0
73.0,1300000.0,3000.0,57.0,58.0
71.0,1200000.0,3000.0,59.0,56.0
75.0,1200000.0,5000.0,56.0,63.0
73.0,1300000.0,3000.0,63.0,63.0
67.0,675000.0,2000.0,50.0,51.0
72.0,1300000.0,750.0,65.0,57.0
72.0,1300000.0,2000.0,62.0,64.0
78.0,1300000.0,5000.0,57.0,57.0
66.0,525000.0,2000.0,60.0,39.0
72.0,1200000.0,2000.0,59.0,45.0
75.0,1100000.0,2000.0,61.0,55.0
72.0,1300000.0,3000.0,55.0,56.0
64.0,275000.0,500.0,55.0,60.0
73.0,1200000.0,5000.0,55.0,49.0
71.0,1100000.0,2000.0,68.0,65.0
67.0,775000.0,500.0,65.0,59.0
72.0,1300000.0,4000.0,58.0,60.0
73.0,1300000.0,7000.0,55.0,53.0
76.0,1200000.0,5000.0,40.0,55.0
75.0,1200000.0,5000.0,61.0,60.0
77.0,1400000.0,2000.0,63.0,63.0
68.0,800000.0,2000.0,60.0,61.0
73.0,1200000.0,1000.0,57.0,54.0
71.0,1100000.0,500.0,60.0,58.0
67.0,725000.0,500.0,60.0,44.0
66.0,475000.0,3000.0,48.0,28.0
76.0,1400000.0,1000.0,60.0,57.0
71.0,1200000.0,2000.0,57.0,63.0
70.0,950000.0,3000.0,62.0,61.0
76.0,1400000.0,9000.0,55.0,55.0
69.0,825000.0,2000.0,65.0,46.0
72.0,1200000.0,2000.0,57.0,54.0
72.0,1200000.0,6000.0,63.0,49.0
73.0,1300000.0,1000.0,57.0,53.0
73.0,1300000.0,2000.0,51.0,56.0
73.0,1300000.0,3000.0,60.0,47.0
78.0,1400000.0,5000.0,51.0,60.0
80.0,1500000.0,11000.0,62.0,60.0
73.0,1200000.0,8000.0,62.0,60.0
80.0,1500000.0,1000.0,58.0,65.0
74.0,1300000.0,4000.0,57.0,55.0
74.0,1200000.0,3000.0,56.0,60.0
78.0,1400000.0,3000.0,54.0,55.0
71.0,1200000.0,2000.0,63.0,65.0
72.0,1300000.0,2000.0,60.0,59.0
67.0,775000.0,1000.0,64.0,62.0
64.0,230000.0,1000.0,72.0,73.0
76.0,1300000.0,7000.0,60.0,64.0
69.0,875000.0,2000.0,54.0,61.0
72.0,1300000.0,2000.0,59.0,63.0
72.0,1300000.0,3000.0,59.0,62.0
67.0,775000.0,2000.0,63.0,45.0
71.0,1100000.0,1000.0,54.0,53.0
64.0,575000.0,1000.0,68.0,63.0
72.0,1300000.0,3000.0,57.0,49.0
77.0,1400000.0,10000.0,60.0,54.0
75.0,1100000.0,2000.0,55.0,44.0
77.0,1400000.0,9000.0,58.0,44.0
66.0,725000.0,3000.0,61.0,56.0
68.0,825000.0,2000.0,60.0,61.0
73.0,1300000.0,3000.0,55.0,65.0
71.0,1200000.0,3000.0,60.0,60.0
74.0,1200000.0,2000.0,48.0,49.0
80.0,1500000.0,2000.0,54.0,58.0
67.0,575000.0,2000.0,50.0,27.0
75.0,1300000.0,850.0,53.0,55.0
72.0,1300000.0,500.0,56.0,55.0
65.0,700000.0,500.0,57.0,62.0
77.0,1400000.0,2000.0,59.0,51.0
72.0,1300000.0,2000.0,59.0,55.0
76.0,1400000.0,7000.0,60.0,63.0
67.0,775000.0,4000.0,49.0,50.0
65.0,700000.0,3000.0,64.0,55.0
80.0,1500000.0,500.0,60.0,61.0
76.0,1400000.0,11000.0,63.0,62.0
72.0,1300000.0,2000.0,59.0,56.0
64.0,525000.0,2000.0,62.0,55.0
75.0,1200000.0,1000.0,63.0,47.0
69.0,800000.0,2000.0,55.0,46.0
81.0,1500000.0,10000.0,64.0,60.0
79.0,1200000.0,600.0,62.0,39.0
74.0,1300000.0,2000.0,58.0,53.0
74.0,1100000.0,1000.0,42.0,26.0
69.0,850000.0,2000.0,69.0,60.0
78.0,1400000.0,1000.0,60.0,62.0
76.0,1300000.0,850.0,64.0,60.0
81.0,1400000.0,500.0,59.0,35.0
72.0,1200000.0,1000.0,60.0,60.0
78.0,1300000.0,2000.0,54.0,58.0
65.0,700000.0,2000.0,60.0,57.0
64.0,300000.0,3000.0,60.0,37.0
64.0,525000.0,3000.0,59.0,58.0
70.0,925000.0,1000.0,62.0,69.0
75.0,1300000.0,500.0,56.0,45.0
77.0,1400000.0,2000.0,61.0,64.0
78.0,1400000.0,850.0,60.0,56.0
64.0,500000.0,950.0,59.0,55.0
76.0,1300000.0,5000.0,59.0,54.0
82.0,1500000.0,3000.0,55.0,45.0
76.0,1400000.0,5000.0,53.0,63.0
64.0,575000.0,4000.0,58.0,57.0
65.0,700000.0,2000.0,62.0,62.0
72.0,1300000.0,2000.0,58.0,63.0
72.0,1300000.0,2000.0,56.0,46.0
67.0,700000.0,4000.0,63.0,58.0
76.0,1400000.0,3000.0,59.0,60.0
78.0,1400000.0,11000.0,65.0,62.0
76.0,1400000.0,3000.0,63.0,59.0
68.0,750000.0,3000.0,58.0,55.0
76.0,1300000.0,2000.0,62.0,58.0
69.0,675000.0,1000.0,58.0,30.0
67.0,700000.0,1000.0,64.0,62.0
75.0,1300000.0,9000.0,58.0,48.0
72.0,1200000.0,1000.0,54.0,55.0
64.0,525000.0,2000.0,54.0,62.0
64.0,575000.0,2000.0,63.0,60.0
73.0,1300000.0,3000.0,49.0,65.0
70.0,900000.0,3000.0,61.0,55.0
69.0,875000.0,2000.0,58.0,58.0
73.0,1200000.0,9000.0,58.0,52.0
70.0,925000.0,4000.0,64.0,59.0
71.0,1100000.0,500.0,62.0,51.0
65.0,625000.0,1000.0,61.0,47.0
69.0,825000.0,2000.0,57.0,54.0
73.0,1200000.0,7000.0,58.0,64.0
70.0,875000.0,2000.0,57.0,56.0
65.0,700000.0,2000.0,56.0,52.0
74.0,1100000.0,1000.0,57.0,34.0
75.0,1200000.0,9000.0,60.0,50.0
71.0,1100000.0,900.0,64.0,55.0
75.0,1200000.0,1000.0,53.0,67.0
75.0,1300000.0,1000.0,59.0,56.0
76.0,1400000.0,850.0,66.0,69.0
67.0,800000.0,2000.0,56.0,59.0
71.0,1200000.0,2000.0,58.0,61.0
66.0,625000.0,3000.0,60.0,58.0
73.0,1300000.0,2000.0,61.0,61.0
80.0,1300000.0,2000.0,59.0,33.0
73.0,1300000.0,5000.0,53.0,61.0
71.0,1100000.0,1000.0,63.0,56.0
72.0,1200000.0,3000.0,62.0,64.0
71.0,1100000.0,3000.0,61.0,66.0
75.0,1300000.0,2000.0,57.0,64.0
74.0,1200000.0,4000.0,58.0,51.0
77.0,1300000.0,2000.0,55.0,46.0
74.0,1300000.0,5000.0,51.0,51.0
75.0,1200000.0,1000.0,55.0,53.0
69.0,800000.0,2000.0,58.0,63.0
69.0,900000.0,500.0,56.0,70.0
70.0,875000.0,2000.0,56.0,44.0
72.0,1300000.0,2000.0,56.0,54.0
71.0,1200000.0,3000.0,60.0,64.0
68.0,975000.0,3000.0,63.0,60.0
72.0,1200000.0,2000.0,60.0,55.0
72.0,1300000.0,2000.0,64.0,58.0
75.0,1300000.0,5000.0,61.0,55.0
67.0,575000.0,2000.0,47.0,43.0
75.0,1200000.0,3000.0,58.0,56.0
72.0,1300000.0,500.0,62.0,62.0
75.0,1300000.0,3000.0,63.0,64.0
67.0,700000.0,2000.0,54.0,62.0
79.0,1200000.0,3000.0,57.0,42.0
68.0,850000.0,3000.0,62.0,58.0
67.0,675000.0,2000.0,58.0,62.0
80.0,1300000.0,500.0,60.0,40.0
72.0,1100000.0,8000.0,58.0,36.0
74.0,1200000.0,2000.0,65.0,45.0
76.0,1400000.0,4000.0,55.0,61.0
79.0,1300000.0,2000.0,63.0,52.0
66.0,625000.0,3000.0,54.0,56.0
72.0,1300000.0,3000.0,62.0,46.0
67.0,675000.0,2000.0,61.0,50.0
72.0,1200000.0,500.0,59.0,58.0
64.0,60000.0,500.0,66.0,61.0
71.0,1100000.0,2000.0,58.0,52.0
64.0,130000.0,500.0,68.0,60.0
72.0,1300000.0,500.0,52.0,45.0
77.0,1400000.0,5000.0,55.0,58.0
74.0,1200000.0,5000.0,60.0,56.0
82.0,1400000.0,10000.0,64.0,61.0
64.0,130000.0,500.0,58.0,61.0
68.0,850000.0,500.0,55.0,47.0
64.0,575000.0,500.0,68.0,62.0
64.0,475000.0,500.0,56.0,68.0
64.0,300000.0,500.0,60.0,58.0
64.0,575000.0,500.0,64.0,47.0
64.0,575000.0,500.0,68.0,74.0
68.0,850000.0,3000.0,62.0,51.0
69.0,800000.0,500.0,67.0,46.0
64.0,160000.0,500.0,65.0,44.0
64.0,190000.0,500.0,62.0,45.0
75.0,1300000.0,500.0,60.0,61.0
64.0,575000.0,500.0,55.0,61.0
75.0,1300000.0,500.0,47.0,45.0
78.0,1400000.0,3000.0,68.0,52.0
71.0,1100000.0,5000.0,59.0,52.0
75.0,975000.0,3000.0,61.0,64.0
74.0,975000.0,3000.0,64.0,57.0
64.0,210000.0,500.0,58.0,45.0
64.0,400000.0,500.0,50.0,67.0
70.0,875000.0,500.0,63.0,57.0
72.0,1200000.0,3000.0,58.0,48.0
79.0,1300000.0,7000.0,60.0,49.0
68.0,775000.0,2000.0,63.0,53.0
69.0,800000.0,500.0,66.0,58.0
65.0,725000.0,500.0,55.0,49.0
66.0,775000.0,500.0,58.0,55.0
64.0,575000.0,2000.0,57.0,44.0
76.0,1400000.0,1000.0,46.0,48.0
73.0,1300000.0,3000.0,52.0,47.0
65.0,675000.0,1000.0,65.0,63.0
64.0,525000.0,1000.0,59.0,63.0
72.0,1300000.0,500.0,55.0,47.0
65.0,700000.0,500.0,60.0,63.0
64.0,650000.0,500.0,62.0,44.0
77.0,1400000.0,3000.0,52.0,59.0
75.0,1300000.0,3000.0,54.0,60.0
81.0,1300000.0,500.0,58.0,36.0
68.0,800000.0,3000.0,62.0,61.0
64.0,400000.0,2000.0,61.0,36.0
64.0,525000.0,1000.0,57.0,66.0
65.0,700000.0,500.0,61.0,47.0
71.0,1200000.0,3000.0,62.0,58.0
65.0,600000.0,500.0,54.0,62.0
74.0,1300000.0,3000.0,60.0,53.0
68.0,750000.0,2000.0,61.0,46.0
65.0,575000.0,500.0,60.0,57.0
75.0,1300000.0,2000.0,60.0,66.0
67.0,675000.0,2000.0,59.0,53.0
71.0,1000000.0,2000.0,59.0,41.0
73.0,1300000.0,2000.0,58.0,54.0
73.0,1200000.0,3000.0,57.0,49.0
73.0,1200000.0,950.0,61.0,57.0
72.0,1300000.0,4000.0,57.0,61.0
70.0,875000.0,800.0,57.0,49.0
75.0,1300000.0,4000.0,62.0,63.0
70.0,825000.0,1000.0,56.0,54.0
68.0,725000.0,1000.0,50.0,48.0
72.0,1300000.0,500.0,50.0,58.0
67.0,800000.0,2000.0,58.0,60.0
74.0,1300000.0,500.0,53.0,53.0
74.0,1200000.0,1000.0,58.0,45.0
68.0,775000.0,1000.0,62.0,62.0
74.0,1200000.0,1000.0,62.0,44.0
66.0,725000.0,3000.0,59.0,66.0
78.0,1400000.0,2000.0,55.0,68.0
71.0,1100000.0,900.0,50.0,68.0
75.0,1200000.0,2000.0,60.0,52.0
74.0,1200000.0,500.0,60.0,58.0
70.0,925000.0,2000.0,56.0,53.0
73.0,1300000.0,5000.0,58.0,62.0
79.0,1400000.0,7000.0,58.0,50.0
75.0,1200000.0,2000.0,54.0,46.0
81.0,1500000.0,2000.0,52.0,57.0
64.0,500000.0,700.0,62.0,56.0
65.0,500000.0,550.0,62.0,45.0
73.0,1200000.0,9000.0,55.0,50.0
76.0,1400000.0,2000.0,57.0,56.0
71.0,1100000.0,3000.0,61.0,48.0
81.0,1400000.0,4000.0,58.0,66.0
81.0,1400000.0,10000.0,62.0,44.0
76.0,1400000.0,3000.0,57.0,68.0
77.0,1400000.0,2000.0,63.0,55.0
76.0,1300000.0,2000.0,58.0,62.0
80.0,1500000.0,2000.0,52.0,69.0
73.0,1300000.0,2000.0,63.0,58.0
79.0,1300000.0,950.0,56.0,62.0
64.0,500000.0,2000.0,48.0,49.0
79.0,1400000.0,3000.0,63.0,59.0
67.0,675000.0,1000.0,63.0,57.0
70.0,925000.0,2000.0,60.0,58.0
71.0,1100000.0,2000.0,58.0,60.0
83.0,1500000.0,2000.0,47.0,57.0
75.0,1200000.0,2000.0,59.0,59.0
75.0,1200000.0,8000.0,59.0,55.0
72.0,1300000.0,3000.0,55.0,58.0
73.0,1300000.0,3000.0,60.0,53.0
72.0,1300000.0,2000.0,55.0,55.0
72.0,1200000.0,850.0,59.0,55.0
70.0,925000.0,1000.0,52.0,55.0
80.0,1500000.0,5000.0,56.0,62.0
82.0,1400000.0,650.0,60.0,54.0
79.0,1300000.0,2000.0,56.0,55.0
75.0,1300000.0,3000.0,46.0,56.0
84.0,1600000.0,1000.0,62.0,60.0
71.0,1100000.0,1000.0,51.0,52.0
84.0,1600000.0,14000.0,56.0,63.0
72.0,1300000.0,3000.0,52.0,48.0
73.0,1300000.0,500.0,56.0,47.0
66.0,475000.0,900.0,62.0,52.0
64.0,575000.0,1000.0,65.0,50.0
74.0,1100000.0,700.0,48.0,35.0
67.0,725000.0,2000.0,64.0,57.0
65.0,550000.0,2000.0,63.0,57.0
67.0,575000.0,2000.0,68.0,27.0
67.0,775000.0,3000.0,57.0,61.0
74.0,1300000.0,3000.0,60.0,63.0
64.0,575000.0,3000.0,57.0,58.0
78.0,1400000.0,3000.0,60.0,58.0
74.0,1300000.0,8000.0,60.0,60.0
75.0,1300000.0,2000.0,57.0,69.0
64.0,375000.0,3000.0,62.0,61.0
79.0,1300000.0,4000.0,57.0,54.0
81.0,1500000.0,3000.0,59.0,62.0
67.0,675000.0,2000.0,60.0,53.0
79.0,1400000.0,3000.0,58.0,58.0
69.0,775000.0,2000.0,60.0,48.0
71.0,1200000.0,3000.0,59.0,69.0
69.0,850000.0,2000.0,64.0,56.0
81.0,1500000.0,2000.0,62.0,65.0
74.0,1100000.0,950.0,60.0,36.0
66.0,650000.0,2000.0,62.0,49.0
73.0,1300000.0,2000.0,66.0,56.0
67.0,825000.0,950.0,48.0,63.0
72.0,1200000.0,1000.0,56.0,59.0
76.0,1300000.0,500.0,57.0,61.0
72.0,1200000.0,4000.0,60.0,59.0
67.0,700000.0,1000.0,62.0,58.0
77.0,1300000.0,3000.0,52.0,47.0
75.0,1300000.0,2000.0,57.0,51.0
82.0,1500000.0,500.0,67.0,73.0
74.0,1200000.0,2000.0,63.0,56.0
79.0,1400000.0,3000.0,57.0,62.0
70.0,925000.0,2000.0,57.0,58.0
76.0,1400000.0,3000.0,55.0,59.0
81.0,1400000.0,800.0,60.0,46.0
85.0,1900000.0,9000.0,56.0,53.0
74.0,1200000.0,2000.0,60.0,55.0
77.0,1400000.0,2000.0,59.0,61.0
79.0,1400000.0,750.0,58.0,59.0
67.0,700000.0,2000.0,62.0,48.0
78.0,1400000.0,3000.0,58.0,61.0
79.0,1400000.0,3000.0,58.0,65.0
74.0,1100000.0,6000.0,51.0,38.0
64.0,525000.0,500.0,61.0,62.0
69.0,675000.0,2000.0,51.0,24.0
80.0,1500000.0,2000.0,52.0,59.0
73.0,1100000.0,800.0,44.0,31.0
72.0,1300000.0,2000.0,55.0,61.0
70.0,875000.0,550.0,57.0,48.0
79.0,1400000.0,2000.0,58.0,61.0
78.0,1300000.0,3000.0,65.0,45.0
81.0,1400000.0,2000.0,56.0,45.0
81.0,1500000.0,500.0,52.0,71.0
84.0,1600000.0,9000.0,63.0,59.0
72.0,1200000.0,500.0,67.0,47.0
64.0,525000.0,500.0,51.0,53.0
73.0,1200000.0,2000.0,55.0,51.0
72.0,1300000.0,500.0,51.0,50.0
69.0,800000.0,500.0,61.0,49.0
68.0,850000.0,500.0,64.0,45.0
77.0,1400000.0,2000.0,57.0,58.0
69.0,800000.0,500.0,55.0,55.0
67.0,675000.0,500.0,65.0,45.0
70.0,825000.0,500.0,67.0,45.0
70.0,725000.0,500.0,63.0,39.0
70.0,925000.0,500.0,59.0,44.0
70.0,925000.0,3000.0,60.0,47.0
65.0,575000.0,500.0,55.0,44.0
75.0,1200000.0,500.0,66.0,54.0
65.0,675000.0,500.0,63.0,66.0
64.0,525000.0,1000.0,57.0,61.0
73.0,1200000.0,500.0,60.0,58.0
70.0,875000.0,500.0,60.0,56.0
64.0,575000.0,500.0,58.0,47.0
69.0,775000.0,1000.0,50.0,50.0
68.0,725000.0,1000.0,59.0,48.0
72.0,1200000.0,2000.0,61.0,61.0
82.0,1400000.0,2000.0,55.0,56.0
64.0,500000.0,500.0,63.0,44.0
68.0,775000.0,500.0,58.0,44.0
66.0,750000.0,1000.0,67.0,57.0
77.0,1300000.0,600.0,62.0,63.0
75.0,1300000.0,500.0,64.0,46.0
65.0,550000.0,1000.0,60.0,67.0
70.0,925000.0,2000.0,64.0,56.0
81.0,1500000.0,1000.0,48.0,58.0
75.0,1200000.0,600.0,55.0,51.0
65.0,550000.0,500.0,58.0,45.0
70.0,925000.0,3000.0,48.0,63.0
78.0,1400000.0,2000.0,53.0,57.0
74.0,1200000.0,2000.0,54.0,48.0
73.0,1300000.0,3000.0,60.0,62.0
65.0,675000.0,4000.0,66.0,60.0
67.0,775000.0,500.0,55.0,58.0
68.0,800000.0,500.0,61.0,55.0
64.0,400000.0,3000.0,66.0,66.0
67.0,700000.0,500.0,60.0,44.0
74.0,1300000.0,2000.0,50.0,54.0
73.0,1300000.0,3000.0,58.0,53.0
71.0,1100000.0,3000.0,55.0,52.0
67.0,775000.0,500.0,50.0,48.0
74.0,1300000.0,2000.0,57.0,58.0
80.0,1500000.0,1000.0,66.0,55.0
76.0,1300000.0,3000.0,55.0,56.0
75.0,1300000.0,2000.0,57.0,56.0
67.0,800000.0,500.0,55.0,45.0
74.0,1300000.0,3000.0,62.0,59.0
69.0,775000.0,1000.0,58.0,47.0
69.0,825000.0,1000.0,56.0,51.0
78.0,1300000.0,500.0,61.0,48.0
74.0,1200000.0,1000.0,60.0,58.0
70.0,925000.0,3000.0,63.0,56.0
70.0,850000.0,3000.0,56.0,45.0
84.0,1600000.0,2000.0,63.0,65.0
69.0,875000.0,500.0,62.0,45.0
78.0,1400000.0,7000.0,62.0,64.0
69.0,875000.0,2000.0,56.0,49.0
69.0,900000.0,2000.0,63.0,55.0
69.0,800000.0,1000.0,57.0,65.0
64.0,575000.0,2000.0,45.0,69.0
68.0,775000.0,2000.0,58.0,57.0
64.0,500000.0,3000.0,62.0,60.0
68.0,850000.0,2000.0,60.0,54.0
64.0,575000.0,2000.0,65.0,64.0
64.0,625000.0,2000.0,56.0,64.0
64.0,400000.0,1000.0,62.0,54.0
70.0,850000.0,2000.0,52.0,49.0
70.0,925000.0,2000.0,58.0,57.0
65.0,575000.0,2000.0,58.0,63.0
72.0,1200000.0,1000.0,63.0,66.0
75.0,1300000.0,2000.0,57.0,68.0
70.0,875000.0,500.0,70.0,60.0
67.0,700000.0,3000.0,57.0,51.0
67.0,575000.0,500.0,65.0,37.0
75.0,1300000.0,3000.0,52.0,62.0
73.0,1300000.0,4000.0,56.0,58.0
66.0,675000.0,2000.0,60.0,61.0
66.0,675000.0,2000.0,66.0,52.0
73.0,1300000.0,950.0,59.0,62.0
68.0,850000.0,1000.0,58.0,58.0
74.0,1200000.0,500.0,65.0,55.0
73.0,1300000.0,1000.0,60.0,62.0
83.0,1500000.0,500.0,58.0,66.0
80.0,1500000.0,4000.0,57.0,54.0
64.0,575000.0,2000.0,64.0,60.0
71.0,1100000.0,3000.0,53.0,44.0
76.0,1300000.0,900.0,61.0,59.0
66.0,650000.0,3000.0,63.0,56.0
76.0,1400000.0,4000.0,58.0,59.0
66.0,675000.0,4000.0,56.0,52.0
74.0,1200000.0,1000.0,57.0,53.0
67.0,775000.0,500.0,59.0,52.0
82.0,1500000.0,1000.0,59.0,62.0
75.0,1300000.0,10000.0,58.0,60.0
70.0,875000.0,2000.0,62.0,62.0
68.0,850000.0,3000.0,60.0,67.0
80.0,1400000.0,500.0,58.0,60.0
71.0,1100000.0,500.0,62.0,44.0
68.0,850000.0,2000.0,56.0,63.0
71.0,1100000.0,3000.0,58.0,58.0
80.0,1400000.0,700.0,56.0,47.0
74.0,1200000.0,1000.0,46.0,49.0
65.0,550000.0,2000.0,58.0,50.0
82.0,1400000.0,850.0,62.0,65.0
72.0,1300000.0,1000.0,64.0,47.0
82.0,1400000.0,3000.0,59.0,55.0
67.0,700000.0,3000.0,58.0,53.0
81.0,1500000.0,6000.0,59.0,62.0
69.0,800000.0,8000.0,55.0,53.0
77.0,1300000.0,5000.0,59.0,56.0
75.0,1200000.0,4000.0,56.0,52.0
77.0,1300000.0,3000.0,55.0,61.0
73.0,1300000.0,2000.0,54.0,55.0
77.0,1400000.0,7000.0,54.0,65.0
78.0,1400000.0,1000.0,49.0,51.0
84.0,1600000.0,2000.0,58.0,59.0
76.0,1400000.0,2000.0,63.0,49.0
76.0,1400000.0,1000.0,58.0,57.0
78.0,1400000.0,4000.0,57.0,60.0
76.0,1300000.0,3000.0,61.0,62.0
77.0,1400000.0,7000.0,52.0,47.0
78.0,1300000.0,3000.0,55.0,50.0
75.0,1200000.0,2000.0,56.0,60.0
78.0,1300000.0,5000.0,58.0,39.0
63.0,50000.0,1000.0,60.0,48.0
63.0,975000.0,800.0,53.0,78.0
63.0,160000.0,1000.0,60.0,59.0
63.0,230000.0,2000.0,61.0,60.0
63.0,160000.0,2000.0,63.0,64.0
63.0,90000.0,2000.0,51.0,75.0
63.0,500000.0,500.0,64.0,56.0
63.0,160000.0,2000.0,60.0,58.0
63.0,130000.0,1000.0,60.0,61.0
63.0,150000.0,2000.0,63.0,65.0
63.0,220000.0,2000.0,55.0,54.0
63.0,190000.0,2000.0,61.0,66.0
63.0,300000.0,3000.0,62.0,48.0
63.0,400000.0,3000.0,66.0,62.0
63.0,240000.0,2000.0,61.0,46.0
63.0,250000.0,850.0,59.0,64.0
63.0,200000.0,2000.0,59.0,57.0
63.0,230000.0,2000.0,55.0,64.0
63.0,325000.0,650.0,60.0,60.0
63.0,160000.0,2000.0,60.0,63.0
63.0,160000.0,2000.0,67.0,60.0
63.0,80000.0,2000.0,57.0,45.0
63.0,80000.0,1000.0,60.0,60.0
63.0,110000.0,500.0,57.0,50.0
63.0,400000.0,4000.0,61.0,57.0
63.0,975000.0,3000.0,68.0,62.0
63.0,250000.0,1000.0,69.0,48.0
63.0,400000.0,1000.0,63.0,62.0
64.0,350000.0,1000.0,57.0,25.0
63.0,325000.0,2000.0,54.0,62.0
63.0,400000.0,2000.0,64.0,58.0
63.0,400000.0,1000.0,61.0,61.0
63.0,375000.0,2000.0,63.0,72.0
63.0,325000.0,3000.0,56.0,59.0
63.0,50000.0,2000.0,58.0,52.0
63.0,400000.0,2000.0,62.0,61.0
63.0,400000.0,750.0,55.0,61.0
63.0,400000.0,4000.0,61.0,45.0
63.0,475000.0,2000.0,66.0,53.0
63.0,250000.0,1000.0,58.0,57.0
63.0,475000.0,1000.0,65.0,68.0
63.0,375000.0,1000.0,68.0,68.0
63.0,400000.0,2000.0,62.0,60.0
63.0,450000.0,2000.0,60.0,57.0
63.0,350000.0,1000.0,59.0,66.0
63.0,475000.0,2000.0,59.0,64.0
63.0,350000.0,1000.0,61.0,66.0
63.0,475000.0,5000.0,57.0,57.0
63.0,450000.0,4000.0,63.0,61.0
63.0,450000.0,3000.0,62.0,59.0
63.0,230000.0,1000.0,64.0,68.0
65.0,400000.0,1000.0,63.0,52.0
63.0,400000.0,4000.0,61.0,63.0
63.0,190000.0,950.0,64.0,59.0
63.0,50000.0,650.0,58.0,45.0
63.0,50000.0,4000.0,64.0,45.0
63.0,190000.0,1000.0,63.0,60.0
63.0,400000.0,2000.0,55.0,57.0
63.0,475000.0,2000.0,57.0,56.0
63.0,400000.0,3000.0,60.0,53.0
63.0,375000.0,2000.0,72.0,73.0
63.0,425000.0,1000.0,57.0,57.0
63.0,425000.0,500.0,59.0,46.0
63.0,325000.0,1000.0,52.0,50.0
63.0,400000.0,2000.0,61.0,59.0
63.0,90000.0,2000.0,59.0,60.0
63.0,250000.0,1000.0,62.0,60.0
63.0,475000.0,5000.0,61.0,59.0
63.0,250000.0,500.0,63.0,25.0
63.0,425000.0,2000.0,57.0,58.0
63.0,400000.0,2000.0,58.0,58.0
63.0,475000.0,3000.0,58.0,59.0
63.0,475000.0,2000.0,62.0,64.0
63.0,180000.0,500.0,64.0,54.0
63.0,400000.0,1000.0,61.0,62.0
63.0,400000.0,650.0,64.0,62.0
63.0,475000.0,1000.0,60.0,49.0
63.0,325000.0,3000.0,56.0,59.0
63.0,475000.0,4000.0,61.0,56.0
63.0,400000.0,1000.0,62.0,63.0
63.0,325000.0,950.0,65.0,55.0
63.0,400000.0,850.0,61.0,60.0
63.0,200000.0,2000.0,66.0,66.0
63.0,325000.0,2000.0,63.0,61.0
63.0,475000.0,700.0,52.0,56.0
63.0,400000.0,1000.0,55.0,59.0
63.0,475000.0,1000.0,59.0,60.0
63.0,250000.0,1000.0,53.0,33.0
63.0,400000.0,1000.0,62.0,63.0
63.0,400000.0,3000.0,62.0,64.0
63.0,400000.0,500.0,63.0,58.0
66.0,550000.0,1000.0,54.0,44.0
63.0,400000.0,3000.0,55.0,48.0
63.0,500000.0,2000.0,60.0,60.0
63.0,400000.0,2000.0,59.0,62.0
63.0,475000.0,3000.0,59.0,60.0
63.0,475000.0,650.0,59.0,63.0
63.0,475000.0,2000.0,59.0,64.0
63.0,325000.0,3000.0,64.0,56.0
65.0,475000.0,3000.0,60.0,54.0
63.0,425000.0,2000.0,57.0,47.0
63.0,350000.0,4000.0,62.0,58.0
64.0,500000.0,1000.0,55.0,55.0
63.0,475000.0,3000.0,67.0,43.0
63.0,475000.0,1000.0,62.0,64.0
63.0,180000.0,3000.0,62.0,58.0
63.0,400000.0,850.0,59.0,57.0
63.0,425000.0,2000.0,58.0,57.0
63.0,500000.0,2000.0,65.0,61.0
63.0,425000.0,4000.0,56.0,58.0
63.0,400000.0,1000.0,62.0,58.0
63.0,300000.0,1000.0,58.0,64.0
63.0,325000.0,2000.0,53.0,50.0
63.0,500000.0,2000.0,58.0,56.0
63.0,425000.0,2000.0,57.0,56.0
64.0,550000.0,5000.0,58.0,58.0
63.0,425000.0,1000.0,60.0,46.0
63.0,525000.0,3000.0,61.0,64.0
63.0,525000.0,3000.0,58.0,55.0
63.0,400000.0,650.0,60.0,49.0
63.0,425000.0,3000.0,60.0,64.0
64.0,350000.0,1000.0,61.0,61.0
63.0,425000.0,3000.0,57.0,62.0
65.0,475000.0,2000.0,60.0,67.0
64.0,375000.0,1000.0,55.0,30.0
63.0,475000.0,2000.0,62.0,64.0
63.0,525000.0,8000.0,62.0,53.0
63.0,500000.0,2000.0,56.0,68.0
